X,Y,COUNTRY,STATE,NAME,PRODUCT,SIC,SIC2,SIC3,SIC4,NAICS,NAICS DESCR,WEB,LONGITUDE,LATITUDE,GlobalID
-91.2511229,43.8255129,United States of America,,MCLOONE,"ALUMINUM, STAINLESS STEEL, BRASS, VINYL, POLYCARBONATE, LEXAN, POLYSTYRENE & POLYESTER NAMEPLATES & ID GRAPHICS",3499,3444,3089,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.MCLOONE.COM,-91.2511229,43.8255129,de02f72e-a055-4c90-8d92-cc21c72dd6ad
-89.5205546,44.8965206,United States of America,,MELRON CORP.,"NONFERROUS ARCHITECTURAL COMMERCIAL & RESIDENTIAL WINDOW & DOOR HARDWARE, INCLUDING CASTINGS, FABRICATION & E-COATING",3429,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.MELRONCORP.COM,-89.5205546,44.8965206,fdacaf86-fe9f-4f1e-9627-0443f9efd8e4
-89.6161193,44.9488834,United States of America,,MODULINE WINDOW SYSTEMS,ALUMINUM WINDOWS & TRIM,3442,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.VISTAWALL.COM,-89.6161193,44.9488834,ec54d56c-b8bb-4fe9-9d19-f16eadf45df1
-90.6883786,42.8635952,United States of America,,HOMETTE CORP.,"SINGLE, SECTIONAL & MODULAR MANUFACTURED HOUSING",2451,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.SKYLINECORP.COM,-90.6883786,42.8635952,6002c0fc-9461-454e-9c3a-4704cb399ff3
-89.7630771,44.9382772,United States of America,,"LEMKE INDUSTRIAL MACHINE, INC.",CUSTOM MACHINING OF LARGE PARTS,3569,3599,N/A,N/A,332710,MACHINE SHOPS,WWW.LEMKEINDUSTRIAL.COM,-89.7630771,44.9382772,f6596906-9653-4f91-b19e-66f820f914c9
-89.7312657,44.9560397,United States of America,,LINETEC,"ALUMINUM ANODIZING & FINISHING, INCLUDING ARAMID FIBER PAINTING & POWDER PAINTING",3479,2851,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.LINETEC.COM,-89.7312657,44.9560397,44a53f1e-a412-43c9-8bf1-43c3f11bb3a0
-89.3366705,43.2578779,United States of America,,"METAL SKILLS PLUS, LLC",PRECISION SHEET-METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.METALSKILLS.COM,-89.3366705,43.2578779,68016be0-d4d8-42f0-a2e0-5fc7d313ed20
-91.4492483,44.8650996,United States of America,,"HOVLAND'S, INC.",HVAC DUCTS & SHEET-METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.HOVLANDS-INC.COM,-91.4492483,44.8650996,a321c85b-3644-4f9e-bb2f-dd8a5a7267de
-91.26847,43.9161153,United States of America,,"METALLICS, INC.","METAL NAMEPLATES & PRESSURE-SENSITIVE, EMBOSSED, ETCHED, ANODIZED & POLYURETHANE DOMED DECALS",2752,3993,3479,3499,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.METALLICS.NET,-91.26847,43.9161153,5144a26a-d839-441f-83f9-b34ecb20a7f5
-89.3247825,43.2531043,United States of America,,"BALL-FOOD SPECIALTY GROUP, LLC",METAL CANS & ENDS,3411,N/A,N/A,N/A,332431,METAL CAN MANUFACTURING,WWW.BALLAMERICAS.COM,-89.3247825,43.2531043,806fc90d-7b12-44e9-b28d-32b0c9969a5e
-89.6016376,44.9193795,United States of America,,"NORLEN, INC.","CORPORATE HEADQUARTERS & METAL STAMPINGS, SHEET METAL FABRICATION, TOOL & DIE, ROBOTIC WELDING, LASER CUTTING & CNC",3469,3499,3446,3443,332116,METAL STAMPING,WWW.NORLEN.COM,-89.6016376,44.9193795,7a02c16e-7b08-4354-b294-03a822204e92
-91.3745502,44.9519887,United States of America,,ITW ENGINEERED FASTENERS,AUTOMOTIVE FASTENERS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.ITWENGFAST.COM,-91.3745502,44.9519887,f45c9657-ef8a-4d9b-9aef-3c929027e368
-89.5416195,42.9854656,United States of America,,"O & A MFG., INC.","SHEET METAL FABRICATION, METAL STAMPINGS & TOOL & DIE & GENERAL MACHINING JOB SHOP",3444,3469,3599,3544,332116,METAL STAMPING,WWW.OAMFG.COM,-89.5416195,42.9854656,707deb00-7bf2-425f-a487-daa9ff1c5d9d
-89.9888185,43.5248587,United States of America,,"PLATECO, INC.","MECHANICAL ZINC PLATING, INCLUDING MECHANICAL GALVANIZING, MECHANICAL TIN/ZINC ALLOY, ZINC RACK ELECTROPLATING",3471,3479,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.PLATECOINC.COM,-89.9888185,43.5248587,30db9bbd-8339-4da1-a71a-066327a6e826
-89.2028739,43.2002155,United States of America,,TRACHTE BUILDING SYSTEMS,COMPANY HEADQUARTERS & METAL BUILDINGS,3448,N/A,N/A,N/A,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,WWW.TRACHTE.COM,-89.2028739,43.2002155,b958b0ea-4ae1-4758-9322-4b79c1cd1c61
-89.3871398,42.9333375,United States of America,,"TRACHTE, INC.",PREFABRICATED STEEL BUILDINGS,3448,N/A,N/A,N/A,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,WWW.TRACHTEUSA.COM,-89.3871398,42.9333375,f6824b6f-8dbc-4dd7-aebd-d5d309f5fba3
-89.7971739,43.9563073,United States of America,,"PINGEL ENTERPRISE, INC.",METAL & ALUMINUM PRODUCTS,3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.PINGELONLINE.COM,-89.7971739,43.9563073,532a5196-947e-402d-aa68-e429436eaf95
-89.5610499,44.5067343,United States of America,,"STEEL KING INDUSTRIES, INC.","CORPORATE HEADQUARTERS & MATERIAL HANDLING EQUIPMENT, INCLUDING PALLET, FLOW, PUSH BACK, PORTABLE STORAGE & SHIPPING",3559,3496,3499,3441,332710,MACHINE SHOPS,WWW.STEELKING.COM,-89.5610499,44.5067343,3e86cf10-e245-4c8a-a961-222c1eb228cf
-90.0734013,44.0102577,United States of America,,"NECEDAH SCREW MACHINE PRODUCTS, INC.","SCREW & PRECISION MACHINE PRODUCTS, CNC TURNING & ASSEMBLIES",3451,3599,N/A,N/A,332710,MACHINE SHOPS,WWW.NSMPINC.COM,-90.0734013,44.0102577,bb44272c-894e-46a2-8201-7a2f88549e5b
-89.3821629,43.5427926,United States of America,,"PTI PACKAGING, INC.",AUTOMATED CASE PALLETIZING SYSTEMS,3559,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.PTIPACKTECH.COM,-89.3821629,43.5427926,8cbd7574-b963-467e-a63b-0c9c5518523b
-89.5416872,42.9854851,United States of America,,"SEIDERS MFG., INC.","INDUSTRIAL MACHINERY, TOOL & DIE & PRECISION MACHINING JOB SHOP",3599,3544,N/A,N/A,332710,MACHINE SHOPS,WWW.SEIDERSMFG.COM,-89.5416872,42.9854851,ff3b048b-202c-4b27-9ccf-1d3a012b33c3
-89.4029694,43.03361,United States of America,,HARLAN TEKLAD RESEARCH DIETS,BLENDED TEST DIETS,2048,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TEKLAD.COM,-89.4029694,43.03361,85bb0b73-6b49-43c1-bebb-aa4f9c4ff344
-90.8072135,43.9324537,United States of America,,"SPARTEK, INC.","VACUUM METALLIZING & FORMING, SCREEN, SHEET METAL & PAD PRINTING & ASSEMBLY",3471,2396,2759,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.SPARTEKINC.COM,-90.8072135,43.9324537,87387759-d22a-4162-9984-81b6b09dfeb6
-89.3879835,42.9352095,United States of America,,"UNIQUE MFG., INC.","CNC TURNING, MILLING & MACHINING JOB SHOP",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.UNIQUEMFG.COM,-89.3879835,42.9352095,196df736-f886-48e0-b728-17c084371ff4
-89.3591926,43.1030443,United States of America,,PRODUCTION MACHINE & ENTERPRISES CORP.,GENERAL MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.PRODUCTIONMACHINE.NET,-89.3591926,43.1030443,641c2d05-fdfc-4b19-af6b-5d08c7e62d9a
-89.6525625,44.8624945,United States of America,,SCHUETTE METALS,"METAL FABRICATION, LASER & PLASMA CUTTING, SHEARING, PUNCHING, FORMING, MACHINING, MANUAL & ROBOTIC WELDING",3499,3479,3599,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.SCHUETTEMETALS.COM,-89.6525625,44.8624945,c0e36ba4-575f-4aab-b97f-26518ff38672
-90.8202058,43.9359593,United States of America,,NORTHERN ENGRAVING CORP.,CORPORATE HEADQUARTERS & NAMEPLATES & AUTOMOTIVE & APPLIANCE TRIM,3499,N/A,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.NORCORP.COM,-90.8202058,43.9359593,698be480-d397-4ab8-9635-0a4b7687f95c
-89.2078686,43.2011451,United States of America,,TREK DIAGNOSTIC SYSTEMS,MEDICAL DIAGNOSTIC SYSTEMS,3821,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TREKDS.COM,-89.2078686,43.2011451,2ac5df84-d5ee-467a-a932-489cb9414d78
-91.2507352,43.952403,United States of America,,"NORTHERN ENGRAVING CORP., HOLMEN DIV.",DECORATED PLASTIC NAMEPLATES,3993,N/A,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.NORCORP.COM,-91.2507352,43.952403,d8e582a4-1670-467a-bae4-50a3a918a5bd
-89.7538043,43.4619474,United States of America,,SENECA FOODS CORP.,METAL CANS,3411,N/A,N/A,N/A,332431,METAL CAN MANUFACTURING,WWW.SENECAFOODS.COM,-89.7538043,43.4619474,a1c35f97-8fa5-4645-b4ba-06538d7afba4
-90.5613016,44.5536353,United States of America,,"OEM FABRICATORS, INC.","STRUCTURAL STEEL FABRICATION, INCLUDING WELDING, MACHINING, PAINTING & ASSEMBLY",3441,3599,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.OEMFAB.COM,-90.5613016,44.5536353,8d801e34-fea5-4d05-aac8-a8bfae415db2
-89.372428,43.0464479,United States of America,,"PERTZBORN PLUMBING & FIRE PROT CORP, H J",PIPE FABRICATION FOR FIRE SPRINKLER SYSTEMS,3498,N/A,N/A,N/A,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,WWW.HJPERTZBORN.COM,-89.372428,43.0464479,23aaffeb-2b40-43e8-b476-4fd0e7c8146c
-89.6268754,44.9775342,United States of America,,WILSON-HURD MFG. CO.,"COMPANY HEADQUARTERS & PLASTIC & ALUMINUM NAMEPLATES, DIALS & ELECTRONIC SWITCHING PANELS & COSMETICS",3993,3499,3679,2844,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.WILSONHURD.COM,-89.6268754,44.9775342,bc0b00ca-167c-4dd3-9878-a4c7e529bad3
-89.3582973,43.0406413,United States of America,,RUNDLE-SPENCE MFG. CO.,"PIPE FABRICATOR & DISTRIBUTOR OF PLUMBING & HVAC EQUIPMENT & SUPPLIES, INCLUDING FAUCETS, SINKS, WATER HEATERS",3498,5074,5075,5051,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,WWW.RUNDLE-SPENCE.COM,-89.3582973,43.0406413,0b6eee78-0edd-465b-ba6b-54c5024ae879
-89.2055532,43.2015819,United States of America,,"PRO-ACTIVE ENGINEERING, INC.","PRINTED CIRCUIT BOARD PROTOTYPES & LOW, MID & HIGH-VOLUME SURFACE MOUNT & THROUGH-HOLE PRINTED CIRCUIT BOARD ASSEMBLY",3543,3672,N/A,N/A,332997,INDUSTRIAL PATTERN MANUFACTURING,WWW.PROACTIVENG.COM,-89.2055532,43.2015819,37f78946-7822-4aad-a726-63eea29ddedb
-89.62548,44.9781496,United States of America,,COUNTY MATERIALS CORP.,CULVERT PIPE & CORRUGATED METAL,3443,N/A,N/A,N/A,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,WWW.COUNTYMATERIALS.COM,-89.62548,44.9781496,5e4e4d71-0aca-4033-a582-5a8ce4814307
-89.6432107,44.85963,United States of America,,"WAUSAU HOMES, INC.",CORPORATE HEADQUARTERS & PANELIZED HOMES & COMPONENTS,3448,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.WAUSAUHOMES.COM,-89.6432107,44.85963,a64b9232-a75d-4959-94fc-69677f581072
-89.7337485,44.9661425,United States of America,,"WAUSAU WINDOW & WALL SYSTEMS, PLT. 1",COMMERCIAL ALUMINUM WINDOWS & CURTAIN WALLS,3449,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.WAUSAUWINDOW.COM,-89.7337485,44.9661425,a8e5b61a-68ff-4cec-9d3b-47ed6d0bdbd2
-90.1240409,44.4375903,United States of America,,"GEESAMAN INDUSTRIES, LLC",STAINLESS STEEL POLISHING,3471,N/A,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.GEESAMANINDUSTRIES.COM,-90.1240409,44.4375903,a4d7c353-af71-4473-8c3d-b059c44e55af
-89.661104,44.8206032,United States of America,,"G3 INDUSTRIES, INC.","CORPORATE HEADQUARTERS & CUSTOM PRECISION METAL FABRICATION OF WELDED ASSEMBLIES, WIRE FORMS, TUBE FABRICATIONS",3496,3599,3469,3451,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.G3INDUSTRIES.COM,-89.661104,44.8206032,679a17eb-8ec8-4a4c-892a-a7d44627f42d
-91.4121101,44.8964501,United States of America,,WISSOTA TOOL & MACHINE,GENERAL MACHINING & TOOL & DIE JOB SHOP,3599,3544,N/A,N/A,332710,MACHINE SHOPS,WWW.WISSOTATOOL.COM,-91.4121101,44.8964501,1806b88d-96e0-479b-9d8c-1b56a49016bd
-90.0899511,44.7992452,United States of America,,"OMEGA THERMO PRODUCTS, LLC",HEAT TRANSFER SURFACE PANELS,3443,N/A,N/A,N/A,332410,POWER BOILER AND HEAT EXCHANGER MANUFACTURING,WWW.OMEGATHERMOPRODUCTS.COM,-90.0899511,44.7992452,39ca16b5-d858-414a-8421-f65ba9365c31
-89.5605148,44.4934565,United States of America,,"WORTH CO., THE","METAL STAMPINGS, KEYS, SPIT RINGS & TOOL & DIE JOB SHOP",3469,3496,N/A,N/A,332116,METAL STAMPING,WWW.WORTHCO.COM,-89.5605148,44.4934565,cd985521-662c-4264-8670-14b53e9527fd
-91.2806161,43.9226917,United States of America,,ATK ONALASKA OPERATIONS,GUN CLEANING KITS,3489,N/A,N/A,N/A,332995,OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,WWW.OUTERS-GUNCARE.COM,-91.2806161,43.9226917,1236318b-cf5e-4ebd-9c4f-4a2b9b5e64d5
-89.4467572,43.1881349,United States of America,,"ERDMAN & ASSOCS., MARSHALL",STRUCTURAL STEEL FABRICATION,3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.ERDMAN.COM,-89.4467572,43.1881349,8dbb451f-88db-4445-b409-3d7ea1d431b0
-90.1307283,42.6686466,United States of America,,ITW SHAKEPROOF AUTOMOTIVE PRODUCTS,"NUTS, BOLTS, RIVETS & WASHERS",3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.ITWSHAKEPROOF.COM,-90.1307283,42.6686466,4fc0fb7a-8d84-4fd5-9aaa-e77ec3afe91e
-88.5179368,43.214025,United States of America,,"ENCLOSURES, INC.",ELECTRICAL ENCLOSURES & LASER CUTTING,3644,3471,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.ENCLOINC.COM,-88.5179368,43.214025,0c6c34c8-08cc-4204-916d-3ee790315434
-89.0634535,43.3805559,United States of America,,"ROBBINS MFG., INC.","CARBON, STAINLESS & ALUMINUM SHEET & PLATE FABRICATION, WELDMENTS & POWDER COATINGS",3444,3479,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.ROBBINSMFG.COM,-89.0634535,43.3805559,68451e39-d5b6-46a9-ab45-e40562539ba8
-87.6206037,44.1557161,United States of America,,"CLASSIC COATINGS, INC.",POWDER COATING & CASTING IMPREGNATION,3479,N/A,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.CLASSICCOATINGS.COM,-87.6206037,44.1557161,995d6a9e-0193-4140-ba89-2db8e5ce0401
-87.3785517,44.8201623,United States of America,,"EXACTECH, INC.","GENERAL MACHINING JOB SHOP, INCLUDING HEAVY FABRICATION & MACHINING",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.EXACTECHINC.COM,-87.3785517,44.8201623,472846bc-af71-4142-a357-6639ae2b328d
-89.0326573,43.3432274,United States of America,,"LYCO MFG., INC., FABRICATION DIV.",WELDMENT FABRICATION & LASER CUTTING,3444,3559,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.LYCOMFG.COM,-89.0326573,43.3432274,cd627db9-abc1-4ffc-a9ac-0b8f4b3fd961
-88.6544357,43.4546887,United States of America,,"CENTRO, INC.",MOLDED PLASTIC FUEL TANKS & CHUTES,3089,N/A,N/A,N/A,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,WWW.CENTROINC.COM,-88.6544357,43.4546887,bb1b7510-1b1e-489d-9d68-2acc391c928f
-87.726123,44.0795571,United States of America,,"GKN SINTER METALS, INC.",INDUSTRIAL BEARINGS & CLUTCH PLATES,3562,N/A,N/A,N/A,332991,BALL AND ROLLER BEARING MANUFACTURING,WWW.GKNSINTERMETALS.COM,-87.726123,44.0795571,322f3fbc-13dc-42d7-8f4f-db55d317c338
-89.0650932,43.3833105,United States of America,,"SHEET METAL SPECIALTIES, INC.","INDUSTRIAL SHEET METAL & STAINLESS STEEL FABRICATION, INCLUDING DESIGN & INSTALLATION",3444,3398,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.SMSSONLINE.COM,-89.0650932,43.3833105,0909efe7-1d4e-410a-9f4f-9affa80f8599
-87.8333835,44.3530568,United States of America,,"PROFESSIONAL FABRICATIONS, INC.",SHEET-METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.PROFESSIONALFABRICATIONS.COM,-87.8333835,44.3530568,b7d31279-af6c-403d-bb34-b3d29b4eea51
-87.7172576,44.5449507,United States of America,,SAS OF LUXEMBURG LTD.,STEEL & ALUMINUM METAL FABRICATION,3499,3312,3444,N/A,332710,MACHINE SHOPS,WWW.SASFORKS.COM,-87.7172576,44.5449507,f525ef46-6f29-4e9d-86bc-9635496be5ba
-88.5400225,43.3973666,United States of America,,ITW BEE LEITZKE,INDUSTRIAL FASTENERS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.ITWBLH.COM,-88.5400225,43.3973666,de43992c-42cf-4d3b-9bf5-7c9358510478
-88.619658,43.4439855,United States of America,,INNOVATIVE TECHNOLOGIES CORP.,PRECISION & DECORATIVE METAL STAMPINGS,3469,N/A,N/A,N/A,332116,METAL STAMPING,WWW.INNTECH.US,-88.619658,43.4439855,51e03d1f-3a83-4eab-9300-794d59f722ee
-87.8774557,44.4687312,United States of America,,"INDUSTRIAL STAINLESS, INC.","CUSTOM FABRICATION & PROCESS PIPING FOR THE FOOD, DAIRY, COSMETIC, PHARMACEUTICAL & WATER TREATMENT INDUSTRIES",3499,3312,3599,N/A,332710,MACHINE SHOPS,WWW.INDUSTRIALSTAINLESSINC.COM,-87.8774557,44.4687312,c96df536-1c7d-4e99-8b94-5e1f416b36d0
-88.7122083,43.3967734,United States of America,,"BULLSEYE INDUSTRIES, INC.","PRECISION CNC MACHINING, INCLUDING SWISS MACHINING, CNC TURNING & PROTOTYPES & PRODUCTION MACHINING OF BOSSES, BUSHINGS",3544,3363,3599,N/A,332710,MACHINE SHOPS,WWW.BULLSEYEIND.COM,-88.7122083,43.3967734,62604716-73ad-4563-af57-fc54c212c468
-87.7094237,44.5410498,United States of America,,"D & S MACHINE SERVICE, INC.",GENERAL & CNC MACHINING & FABRICATION JOB SHOP,3599,3499,N/A,N/A,332710,MACHINE SHOPS,WWW.DSMACHINE.COM,-87.7094237,44.5410498,43c5a495-ff0f-4e13-9633-81c27080e97a
-87.6738625,44.1187919,United States of America,,"LDI INDUSTRIES, INC.","HYDRAULIC FITTINGS, CHECK VALVES, FILTERS & ENGINEERING COMPONENTS",3492,N/A,N/A,N/A,332912,FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,WWW.LDI-INDUSTRIES.COM,-87.6738625,44.1187919,662f2f34-9e55-4d15-8409-3cdb79b983b7
-87.866937,44.5209437,United States of America,,NEW TECH METALS,"METAL FABRICATION, LASER CUTTING & TURRET PUNCHING & VACUUM LIFTING DEVICES",3499,3559,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.NTMETALS.COM,-87.866937,44.5209437,8f9b0727-401d-4a39-8c06-779480fd44c6
-88.8320948,43.4768576,United States of America,,BURGESS-NORTON MFG. CO.,POWDERED & SINTERED METAL PARTS,3399,N/A,N/A,N/A,332117,POWDER METALLURGY PART MANUFACTURING,WWW.BURGESSNORTON.COM,-88.8320948,43.4768576,b67185c6-cc92-4335-9988-912faaf0a77a
-88.7303268,43.6175538,United States of America,,"FEDERAL-MOGUL CORP, VALUE SEATS & GUIDES",POWDERED METAL COMPONENTS,3499,N/A,N/A,N/A,332117,POWDER METALLURGY PART MANUFACTURING,WWW.FEDERALMOGUL.COM,-88.7303268,43.6175538,95bbacf6-2da2-494e-b4ae-e090bc2bcf9c
-89.0273781,43.3452405,United States of America,,"MAYSTEEL, LLC, COLUMBUS DIV.",ELECTRICAL ENCLOSURES & METAL FABRICATION,3449,3499,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.MAYSTEEL.COM,-89.0273781,43.3452405,e3b0d72b-7c54-4331-ae4b-0c468beb02db
-87.6583369,44.1179537,United States of America,,THE CAWLEY COMPANY,"NAME BADGES, AWARDS & IDENTIFICATION PLATES",3499,3479,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.THECAWLEYCO.COM,-87.6583369,44.1179537,5405afea-22e3-486a-9dec-01d717faa83a
-87.3816854,44.8164041,United States of America,,C & S MFG. CORP.,METAL HANDLES & HARDWARE,3429,3469,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.BASSETPRODUCTS.COM,-87.3816854,44.8164041,9ed68224-e8e8-43b5-9662-6a907aa17e37
-88.9789511,43.190726,United States of America,,"CENTERLINE INDUSTRIES, INC.","FOOD PROCESSING, PACKAGING & SPECIALTY EQUIPMENT, INCLUDING AUTOMATION & MACHINING JOB SHOP",3556,3599,3559,N/A,332710,MACHINE SHOPS,WWW.CENTERLINEINDUSTRIES.NET,-88.9789511,43.190726,5fe0dc2c-bc2d-46c7-871e-7af8d647a14f
-88.8193516,43.4696003,United States of America,,"BREUER METAL CRAFTSMEN, INC.",ARCHITECTURAL & ORNAMENTAL METALWORK,3446,3449,N/A,N/A,332323,ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,WWW.BREUERMETAL.COM,-88.8193516,43.4696003,e1a9718c-f6db-44db-8948-791fa44244e8
-87.3758301,44.8446522,United States of America,,"WIRETECH FABRICATORS, INC.",METAL FABRICATION,3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.WIRETECHFAB.COM,-87.3758301,44.8446522,e69a5475-9e50-4d9f-96da-188678e5a05e
-88.5470037,43.5023699,United States of America,,"BACHHUBER MFG., INC.","CNC MACHINING, LATHE WORK, SAWING, TUBE BENDING & WELDING JOB SHOP",3599,3559,N/A,N/A,332710,MACHINE SHOPS,WWW.BMCHOME.COM,-88.5470037,43.5023699,23357042-0f58-423e-a34d-df525f24c239
-88.7276198,43.1880384,United States of America,,"FISHER-BARTON, INC.",CORPORATE HEADQUARTERS & LAWNMOWER BLADES,3524,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.FISHER-BARTON.COM,-88.7276198,43.1880384,5ec43fdd-d012-4ad3-b501-5570d0f5885f
-89.0593285,43.3805153,United States of America,,"E. K. MACHINE CO., INC.","METAL FABRICATION & CNC MACHINING & MILLING JOB SHOP, INCLUDING PAINTING & POWDER COATING",3499,3599,N/A,N/A,332710,MACHINE SHOPS,WWW.EKMACHINE.COM,-89.0593285,43.3805153,ef724548-bd6e-4c60-bfc7-6cafe5ff0ec8
-87.7066716,44.0810797,United States of America,,"HEIDEN, INC.",CRANE ACCESSORIES & METAL FABRICATION,3625,3499,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.HEIDENCO.COM,-87.7066716,44.0810797,52c73705-d8d5-49ec-821f-8a40832a404a
-88.648979,43.4531732,United States of America,,GARDNER MANUFACTURING CO.,CUSTOM CONTRACT SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.GARDNERMFG.COM,-88.648979,43.4531732,9efce92a-d557-4a16-9665-46a3bf7251bd
-87.5009955,44.4640652,United States of America,,"KEWAUNEE FABRICATIONS, LLC",METAL FABRICATION & MACHINING JOB SHOP,3499,3599,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.KEWAUNEEFABRICATIONS.COM,-87.5009955,44.4640652,cfd4dfa8-5852-4fe0-a6ec-f7ed490c4b20
-88.8445536,43.3030051,United States of America,,"MIDWEST GENERAL REPAIR & FAB., LLC","FEED & GRAIN HANDLING EQUIPMENT, INCLUDING BULK FEED DELIVERY BOXES & MIXERS",3559,3535,N/A,N/A,332710,MACHINE SHOPS,WWW.JAKEL.COM,-88.8445536,43.3030051,1dc1067d-55ab-4cee-85c5-9271dc13ebed
-87.7024569,44.0805003,United States of America,,MANITOWOC PATTERN & MFG. CO.,INDUSTRIAL PATTERNS,3543,N/A,N/A,N/A,332997,INDUSTRIAL PATTERN MANUFACTURING,WWW.MPMONLINE.COM,-87.7024569,44.0805003,f2c4e6b1-d8c9-4871-96ce-b23edae48372
-87.6994122,44.0843879,United States of America,,"MANITOWOC TOOL & MACHINING, LLC","PRODUCTION MACHINING, TOOLS, DIES & METAL STAMPINGS",3544,3469,3999,N/A,332710,MACHINE SHOPS,WWW.MANTOOL.COM,-87.6994122,44.0843879,a34f1fce-ac80-4e49-858f-574d3b7d5d1f
